"156 -> SAN SEBASTIAN DE LOS REYES - AV.CAMINO DE LO",40.54920635509897,-3.619483331250841
"156 -> SAN SEBASTIAN DE LOS REYES - AV.OLIMPICA-C.C.",40.53521952059269,-3.6369834204489973
"156 -> SAN SEBASTIAN DE LOS REYES - AV.OLIMPICA-PABE",40.53645894700618,-3.6327561088276603
"156 -> SAN SEBASTIAN DE LOS REYES - CTRA.A1-CUESTA B",40.52174512509231,-3.6510104719012597
"156 -> SAN SEBASTIAN DE LOS REYES - CTRA.IRUN-CONCES",40.533769141614584,-3.641857975544411
"156 -> SAN SEBASTIAN DE LOS REYES - P CASTELLANA-HO",40.48061116933669,-3.685157869952758
"156 -> SAN SEBASTIAN DE LOS REYES - REAL-CARLOS RU",40.54470946332708,-3.6280981816120614
"156 -> SAN SEBASTIAN DE LOS REYES - REAL-HIGUER",40.5466572957727,-3.62608510431491
"156 -> SAN SEBASTIAN DE LOS REYES - REAL-HONTANILL",40.549556458037536,-3.6230650614245627
"157 -> ALCOBENDAS - AV.BURGOS-C.C.SANCHINAR",40.49801958050236,-3.6629953054312594
"157 -> ALCOBENDAS - AV.BURGOS-DOMINIC",40.50141536778526,-3.6599484726410156
"157 -> ALCOBENDAS - AV.BURGOS-FCO.PI Y MARGA",40.49428236882781,-3.6674309193456516
"157 -> ALCOBENDAS - AV.CAMILO J.CELA-GABRIEL GMARQU",40.541727125065684,-3.6589032596066993
"157 -> ALCOBENDAS - AV.EUROPA-C.C.MORALEJA GRE",40.51751130188522,-3.655726772647296
"157 -> ALCOBENDAS - AV.EUROPA-PZA.PAR",40.519717978476905,-3.6574009727692482
"157 -> ALCOBENDAS - AV.EUROPA-PZA.RO",40.51458345847776,-3.657303604886765
"157 -> ALCOBENDAS - CTRA.A1-EL ENCINAR DE LOS REY",40.51321502846856,-3.655555075614814
"157 -> ALCOBENDAS - CTRA.IRUN-CONCESIONAR",40.533769141614584,-3.641857975544411
"157 -> ALCOBENDAS - FCO.CHICO MENDES-C.C.PLANET ALCO",40.52567287279574,-3.6526304839415875
"157 -> ALCOBENDAS - P CASTELLANA-HOSPITAL LA P",40.48061116933669,-3.685157869952758
"157 -> ALCOBENDAS - PCHOPERA-AV.CAMILO JOSE CE",40.54517107670158,-3.656870353358745
"157 -> ALCOBENDAS - PCHOPERA-CAD",40.54141160634595,-3.6413286690430735
"157 -> ALCOBENDAS - PCHOPERA-CENTRO DE SAL",40.539892610524646,-3.639070559958427
"157 -> ALCOBENDAS - PCHOPERA-CENTRO REHABILITACI",40.54331719378152,-3.6437204812394857
"157 -> ALCOBENDAS - PCHOPERA-CENTRO SALUD VALDAV",40.544624741551246,-3.646720769837735
"157 -> ALCOBENDAS - PCHOPERA-EDUCACION INFANTIL ESP",40.54491193940032,-3.6501246448025264
"157 -> ALCOBENDAS - YUCA-CTRA.",40.52607859481333,-3.6477703016773217
"157C -> ALCOBENDAS - AV.BURGOS-C.C.SANCHINAR",40.49801958050236,-3.6629953054312594
"157C -> ALCOBENDAS - AV.BURGOS-DOMINIC",40.50141536778526,-3.6599484726410156
"157C -> ALCOBENDAS - AV.BURGOS-FCO.PI Y MARGA",40.49428236882781,-3.6674309193456516
"157C -> ALCOBENDAS - AV.DR.SEVERO OCHOA-PABELLON DEPO",40.545377848717806,-3.65057791084702
"157C -> ALCOBENDAS - AV.DR.SEVERO OCHOA-RAMON Y CAJ",40.54268829747616,-3.6514493740727754
"157C -> ALCOBENDAS - AV.EUROPA-C.C.MORALEJA GRE",40.51751130188522,-3.655726772647296
"157C -> ALCOBENDAS - AV.EUROPA-PZA.PAR",40.519717978476905,-3.6574009727692482
"157C -> ALCOBENDAS - AV.EUROPA-PZA.RO",40.51458345847776,-3.657303604886765
"157C -> ALCOBENDAS - AV.PABLO IGLESIAS-JOSE HIER",40.54776588608252,-3.656824846037439
"157C -> ALCOBENDAS - AV.VALDELAPARRA-DR.SEVERO OCH",40.53991512074868,-3.6543628350623902
"157C -> ALCOBENDAS - AV.VALDELAPARRA-MUSEO DE LA CIEN",40.535960281428196,-3.6415010345912937
"157C -> ALCOBENDAS - AV.VALDELAPARRA-PARQUE ANDALUC",40.53927867167038,-3.647401477944898
"157C -> ALCOBENDAS - CTRA.M603-C.C.PLANET ALCOBEND",40.5263966135629,-3.653688253065658
"157C -> ALCOBENDAS - CTRA.M603-PARQUE CONSTITUCI",40.53026657445921,-3.647975922936665
"157C -> ALCOBENDAS - FELICIDAD-AV.MAG",40.55042859638079,-3.657512243794493
"157C -> ALCOBENDAS - MARQUES VALDAVIA-EST.VALDELASFUE",40.54694231451331,-3.6543131281980417
"157C -> ALCOBENDAS - P CASTELLANA-HOSPITAL LA P",40.48061116933669,-3.685157869952758
"157C -> ALCOBENDAS - RONDA COMUNICACION-DISTRITO",40.512950851366874,-3.6592352900606127
"158 -> MADRID - ALCALDE CONDE MAYALDE-ALC.MORENO TOR",40.48794238819634,-3.6575981871760663
"158 -> MADRID - ARTURO SORIA N 3",40.4803371837771,-3.6673163826056925
